case_submitter_id,project_id,chromosome,genome_bin_1mb_start,genome_bin_1mb_end,mutation_count
TCGA-18-3409,TCGA-LUSC,chr11,73000000,73999999,2
TCGA-18-3409,TCGA-LUSC,chr11,75000000,75999999,3
TCGA-18-3409,TCGA-LUSC,chr11,76000000,76999999,2
TCGA-18-3409,TCGA-LUSC,chr11,77000000,77999999,1
TCGA-18-3409,TCGA-LUSC,chr11,78000000,78999999,1
TCGA-18-3409,TCGA-LUSC,chr11,85000000,85999999,1
TCGA-18-3409,TCGA-LUSC,chr11,89000000,89999999,1
TCGA-18-3409,TCGA-LUSC,chr11,92000000,92999999,6
TCGA-18-3409,TCGA-LUSC,chr11,93000000,93999999,2
TCGA-18-3409,TCGA-LUSC,chr11,94000000,94999999,1
TCGA-18-3409,TCGA-LUSC,chr11,95000000,95999999,1
TCGA-18-3409,TCGA-LUSC,chr11,99000000,99999999,1
TCGA-18-3409,TCGA-LUSC,chr11,101000000,101999999,1
TCGA-18-3409,TCGA-LUSC,chr11,102000000,102999999,2
TCGA-18-3409,TCGA-LUSC,chr11,103000000,103999999,1
TCGA-18-3409,TCGA-LUSC,chr11,104000000,104999999,2
TCGA-18-3409,TCGA-LUSC,chr11,108000000,108999999,1
TCGA-18-3409,TCGA-LUSC,chr11,110000000,110999999,1
TCGA-18-3409,TCGA-LUSC,chr11,111000000,111999999,2
TCGA-18-3409,TCGA-LUSC,chr11,113000000,113999999,1
TCGA-18-3409,TCGA-LUSC,chr11,116000000,116999999,3
TCGA-18-3409,TCGA-LUSC,chr11,117000000,117999999,3
TCGA-18-3409,TCGA-LUSC,chr11,118000000,118999999,3
TCGA-18-3409,TCGA-LUSC,chr11,119000000,119999999,6
TCGA-18-3409,TCGA-LUSC,chr11,120000000,120999999,3
TCGA-18-3409,TCGA-LUSC,chr11,121000000,121999999,5
TCGA-18-3409,TCGA-LUSC,chr11,122000000,122999999,1
TCGA-18-3409,TCGA-LUSC,chr11,123000000,123999999,4
TCGA-18-3409,TCGA-LUSC,chr11,124000000,124999999,7
TCGA-18-3409,TCGA-LUSC,chr11,125000000,125999999,2
TCGA-18-3409,TCGA-LUSC,chr11,126000000,126999999,2
TCGA-18-3409,TCGA-LUSC,chr11,128000000,128999999,3
TCGA-18-3409,TCGA-LUSC,chr11,129000000,129999999,2
TCGA-18-3409,TCGA-LUSC,chr11,133000000,133999999,1
TCGA-18-3409,TCGA-LUSC,chr12,1000000,1999999,3
TCGA-18-3409,TCGA-LUSC,chr12,4000000,4999999,1
TCGA-18-3409,TCGA-LUSC,chr12,5000000,5999999,5
TCGA-18-3409,TCGA-LUSC,chr12,6000000,6999999,6
TCGA-18-3409,TCGA-LUSC,chr12,7000000,7999999,7
TCGA-18-3409,TCGA-LUSC,chr12,8000000,8999999,1
TCGA-18-3409,TCGA-LUSC,chr12,9000000,9999999,1
TCGA-18-3409,TCGA-LUSC,chr12,10000000,10999999,4
TCGA-18-3409,TCGA-LUSC,chr12,11000000,11999999,5
TCGA-18-3409,TCGA-LUSC,chr12,12000000,12999999,1
TCGA-18-3409,TCGA-LUSC,chr12,13000000,13999999,2
TCGA-18-3409,TCGA-LUSC,chr12,15000000,15999999,2
TCGA-18-3409,TCGA-LUSC,chr12,20000000,20999999,6
TCGA-18-3409,TCGA-LUSC,chr12,21000000,21999999,6
TCGA-18-3409,TCGA-LUSC,chr12,23000000,23999999,1
TCGA-18-3409,TCGA-LUSC,chr12,26000000,26999999,1
TCGA-18-3409,TCGA-LUSC,chr12,31000000,31999999,1
TCGA-18-3409,TCGA-LUSC,chr12,38000000,38999999,1
TCGA-18-3409,TCGA-LUSC,chr12,39000000,39999999,3
TCGA-18-3409,TCGA-LUSC,chr12,40000000,40999999,1
TCGA-18-3409,TCGA-LUSC,chr12,41000000,41999999,3
TCGA-18-3409,TCGA-LUSC,chr12,42000000,42999999,1
TCGA-18-3409,TCGA-LUSC,chr12,43000000,43999999,2
TCGA-18-3409,TCGA-LUSC,chr12,45000000,45999999,3
TCGA-18-3409,TCGA-LUSC,chr12,48000000,48999999,5
TCGA-18-3409,TCGA-LUSC,chr12,49000000,49999999,4
TCGA-18-3409,TCGA-LUSC,chr12,50000000,50999999,1
TCGA-18-3409,TCGA-LUSC,chr12,51000000,51999999,1
TCGA-18-3409,TCGA-LUSC,chr12,52000000,52999999,6
TCGA-18-3409,TCGA-LUSC,chr12,53000000,53999999,5
TCGA-18-3409,TCGA-LUSC,chr12,54000000,54999999,2
TCGA-18-3409,TCGA-LUSC,chr12,55000000,55999999,10
TCGA-18-3409,TCGA-LUSC,chr12,56000000,56999999,5
TCGA-18-3409,TCGA-LUSC,chr12,57000000,57999999,8
TCGA-18-3409,TCGA-LUSC,chr12,58000000,58999999,1
TCGA-18-3409,TCGA-LUSC,chr12,59000000,59999999,1
TCGA-18-3409,TCGA-LUSC,chr12,63000000,63999999,1
TCGA-18-3409,TCGA-LUSC,chr12,64000000,64999999,2
TCGA-18-3409,TCGA-LUSC,chr12,66000000,66999999,2
TCGA-18-3409,TCGA-LUSC,chr12,68000000,68999999,1
TCGA-18-3409,TCGA-LUSC,chr12,70000000,70999999,4
TCGA-18-3409,TCGA-LUSC,chr12,71000000,71999999,3
TCGA-18-3409,TCGA-LUSC,chr12,72000000,72999999,1
TCGA-18-3409,TCGA-LUSC,chr12,76000000,76999999,1
TCGA-18-3409,TCGA-LUSC,chr12,80000000,80999999,4
TCGA-18-3409,TCGA-LUSC,chr12,81000000,81999999,3
TCGA-18-3409,TCGA-LUSC,chr12,85000000,85999999,1
TCGA-18-3409,TCGA-LUSC,chr12,88000000,88999999,1
TCGA-18-3409,TCGA-LUSC,chr12,92000000,92999999,2
TCGA-18-3409,TCGA-LUSC,chr12,96000000,96999999,1
TCGA-18-3409,TCGA-LUSC,chr12,99000000,99999999,2
TCGA-18-3409,TCGA-LUSC,chr12,100000000,100999999,3
TCGA-18-3409,TCGA-LUSC,chr12,101000000,101999999,2
TCGA-18-3409,TCGA-LUSC,chr12,102000000,102999999,1
TCGA-18-3409,TCGA-LUSC,chr12,103000000,103999999,1
TCGA-18-3409,TCGA-LUSC,chr12,108000000,108999999,2
TCGA-18-3409,TCGA-LUSC,chr12,109000000,109999999,3
TCGA-18-3409,TCGA-LUSC,chr12,111000000,111999999,5
TCGA-18-3409,TCGA-LUSC,chr12,112000000,112999999,1
TCGA-18-3409,TCGA-LUSC,chr12,113000000,113999999,1
TCGA-18-3409,TCGA-LUSC,chr12,114000000,114999999,1
TCGA-18-3409,TCGA-LUSC,chr12,117000000,117999999,3
TCGA-18-3409,TCGA-LUSC,chr12,118000000,118999999,1
TCGA-18-3409,TCGA-LUSC,chr12,119000000,119999999,1
TCGA-18-3409,TCGA-LUSC,chr12,120000000,120999999,6
TCGA-18-3409,TCGA-LUSC,chr12,121000000,121999999,2
TCGA-18-3409,TCGA-LUSC,chr12,122000000,122999999,3
TCGA-18-3409,TCGA-LUSC,chr12,123000000,123999999,4
TCGA-18-3409,TCGA-LUSC,chr12,124000000,124999999,4
TCGA-18-3409,TCGA-LUSC,chr12,125000000,125999999,2
TCGA-18-3409,TCGA-LUSC,chr12,129000000,129999999,2
TCGA-18-3409,TCGA-LUSC,chr12,130000000,130999999,1
TCGA-18-3409,TCGA-LUSC,chr12,131000000,131999999,2
TCGA-18-3409,TCGA-LUSC,chr12,132000000,132999999,4
TCGA-18-3409,TCGA-LUSC,chr12,133000000,133999999,1
TCGA-18-3409,TCGA-LUSC,chr13,19000000,19999999,1
TCGA-18-3409,TCGA-LUSC,chr13,20000000,20999999,4
TCGA-18-3409,TCGA-LUSC,chr13,21000000,21999999,1
TCGA-18-3409,TCGA-LUSC,chr13,23000000,23999999,1
TCGA-18-3409,TCGA-LUSC,chr13,24000000,24999999,1
TCGA-18-3409,TCGA-LUSC,chr13,25000000,25999999,3
TCGA-18-3409,TCGA-LUSC,chr13,26000000,26999999,1
TCGA-18-3409,TCGA-LUSC,chr13,27000000,27999999,1
TCGA-18-3409,TCGA-LUSC,chr13,28000000,28999999,1
TCGA-18-3409,TCGA-LUSC,chr13,29000000,29999999,2
TCGA-18-3409,TCGA-LUSC,chr13,30000000,30999999,1
TCGA-18-3409,TCGA-LUSC,chr13,31000000,31999999,1
TCGA-18-3409,TCGA-LUSC,chr13,32000000,32999999,4
TCGA-18-3409,TCGA-LUSC,chr13,35000000,35999999,2
TCGA-18-3409,TCGA-LUSC,chr13,36000000,36999999,1
TCGA-18-3409,TCGA-LUSC,chr13,37000000,37999999,2
TCGA-18-3409,TCGA-LUSC,chr13,45000000,45999999,3
TCGA-18-3409,TCGA-LUSC,chr13,46000000,46999999,3
TCGA-18-3409,TCGA-LUSC,chr13,48000000,48999999,1
TCGA-18-3409,TCGA-LUSC,chr13,49000000,49999999,1
TCGA-18-3409,TCGA-LUSC,chr13,51000000,51999999,4
TCGA-18-3409,TCGA-LUSC,chr13,52000000,52999999,4
TCGA-18-3409,TCGA-LUSC,chr13,60000000,60999999,2
TCGA-18-3409,TCGA-LUSC,chr13,67000000,67999999,2
TCGA-18-3409,TCGA-LUSC,chr13,71000000,71999999,1
TCGA-18-3409,TCGA-LUSC,chr13,72000000,72999999,2
TCGA-18-3409,TCGA-LUSC,chr13,75000000,75999999,2
TCGA-18-3409,TCGA-LUSC,chr13,87000000,87999999,2
TCGA-18-3409,TCGA-LUSC,chr13,91000000,91999999,1
TCGA-18-3409,TCGA-LUSC,chr13,94000000,94999999,1
TCGA-18-3409,TCGA-LUSC,chr13,95000000,95999999,2
TCGA-18-3409,TCGA-LUSC,chr13,98000000,98999999,2
TCGA-18-3409,TCGA-LUSC,chr13,99000000,99999999,1
TCGA-18-3409,TCGA-LUSC,chr13,107000000,107999999,1
TCGA-18-3409,TCGA-LUSC,chr13,108000000,108999999,1
TCGA-18-3409,TCGA-LUSC,chr13,109000000,109999999,1
TCGA-18-3409,TCGA-LUSC,chr13,110000000,110999999,1
TCGA-18-3409,TCGA-LUSC,chr13,112000000,112999999,2
TCGA-18-3409,TCGA-LUSC,chr13,113000000,113999999,3
TCGA-18-3409,TCGA-LUSC,chr13,114000000,114999999,1
TCGA-18-3409,TCGA-LUSC,chr14,18000000,18999999,1
TCGA-18-3409,TCGA-LUSC,chr14,19000000,19999999,2
TCGA-18-3409,TCGA-LUSC,chr14,20000000,20999999,5
TCGA-18-3409,TCGA-LUSC,chr14,21000000,21999999,4
TCGA-18-3409,TCGA-LUSC,chr14,22000000,22999999,5
TCGA-18-3409,TCGA-LUSC,chr14,23000000,23999999,4
TCGA-18-3409,TCGA-LUSC,chr14,24000000,24999999,7
TCGA-18-3409,TCGA-LUSC,chr14,29000000,29999999,1
TCGA-18-3409,TCGA-LUSC,chr14,30000000,30999999,1
TCGA-18-3409,TCGA-LUSC,chr14,31000000,31999999,1
TCGA-18-3409,TCGA-LUSC,chr14,34000000,34999999,2
TCGA-18-3409,TCGA-LUSC,chr14,36000000,36999999,1
TCGA-18-3409,TCGA-LUSC,chr14,39000000,39999999,3
TCGA-18-3409,TCGA-LUSC,chr14,44000000,44999999,2
TCGA-18-3409,TCGA-LUSC,chr14,45000000,45999999,1
TCGA-18-3409,TCGA-LUSC,chr14,46000000,46999999,1
TCGA-18-3409,TCGA-LUSC,chr14,47000000,47999999,1
TCGA-18-3409,TCGA-LUSC,chr14,49000000,49999999,2
TCGA-18-3409,TCGA-LUSC,chr14,50000000,50999999,1
TCGA-18-3409,TCGA-LUSC,chr14,51000000,51999999,1
TCGA-18-3409,TCGA-LUSC,chr14,52000000,52999999,2
TCGA-18-3409,TCGA-LUSC,chr14,54000000,54999999,1
TCGA-18-3409,TCGA-LUSC,chr14,56000000,56999999,1
TCGA-18-3409,TCGA-LUSC,chr14,59000000,59999999,1
TCGA-18-3409,TCGA-LUSC,chr14,60000000,60999999,1
TCGA-18-3409,TCGA-LUSC,chr14,62000000,62999999,2
TCGA-18-3409,TCGA-LUSC,chr14,63000000,63999999,1
TCGA-18-3409,TCGA-LUSC,chr14,64000000,64999999,6
TCGA-18-3409,TCGA-LUSC,chr14,65000000,65999999,2
TCGA-18-3409,TCGA-LUSC,chr14,67000000,67999999,3
TCGA-18-3409,TCGA-LUSC,chr14,68000000,68999999,1
TCGA-18-3409,TCGA-LUSC,chr14,70000000,70999999,2
TCGA-18-3409,TCGA-LUSC,chr14,71000000,71999999,2
TCGA-18-3409,TCGA-LUSC,chr14,73000000,73999999,2
TCGA-18-3409,TCGA-LUSC,chr14,74000000,74999999,5
TCGA-18-3409,TCGA-LUSC,chr14,76000000,76999999,2
TCGA-18-3409,TCGA-LUSC,chr14,81000000,81999999,1
TCGA-18-3409,TCGA-LUSC,chr14,88000000,88999999,1
TCGA-18-3409,TCGA-LUSC,chr14,89000000,89999999,1
TCGA-18-3409,TCGA-LUSC,chr14,93000000,93999999,3
TCGA-18-3409,TCGA-LUSC,chr14,95000000,95999999,3
TCGA-18-3409,TCGA-LUSC,chr14,96000000,96999999,2
TCGA-18-3409,TCGA-LUSC,chr14,99000000,99999999,1
TCGA-18-3409,TCGA-LUSC,chr14,101000000,101999999,2
TCGA-18-3409,TCGA-LUSC,chr14,102000000,102999999,3
TCGA-18-3409,TCGA-LUSC,chr14,103000000,103999999,1
TCGA-18-3409,TCGA-LUSC,chr14,104000000,104999999,5
TCGA-18-3409,TCGA-LUSC,chr14,105000000,105999999,3
TCGA-18-3409,TCGA-LUSC,chr14,106000000,106999999,5
TCGA-18-3409,TCGA-LUSC,chr15,20000000,20999999,2
TCGA-18-3409,TCGA-LUSC,chr15,22000000,22999999,1
TCGA-18-3409,TCGA-LUSC,chr15,23000000,23999999,4
TCGA-18-3409,TCGA-LUSC,chr15,24000000,24999999,4
TCGA-18-3409,TCGA-LUSC,chr15,25000000,25999999,4
TCGA-18-3409,TCGA-LUSC,chr15,28000000,28999999,4
TCGA-18-3409,TCGA-LUSC,chr15,29000000,29999999,4
TCGA-18-3409,TCGA-LUSC,chr15,33000000,33999999,3
TCGA-18-3409,TCGA-LUSC,chr15,34000000,34999999,4
TCGA-18-3409,TCGA-LUSC,chr15,39000000,39999999,1
TCGA-18-3409,TCGA-LUSC,chr15,40000000,40999999,3
TCGA-18-3409,TCGA-LUSC,chr15,41000000,41999999,5
TCGA-18-3409,TCGA-LUSC,chr15,42000000,42999999,7
TCGA-18-3409,TCGA-LUSC,chr15,43000000,43999999,4
TCGA-18-3409,TCGA-LUSC,chr15,44000000,44999999,3
TCGA-18-3409,TCGA-LUSC,chr15,45000000,45999999,2
TCGA-18-3409,TCGA-LUSC,chr15,47000000,47999999,1
TCGA-18-3409,TCGA-LUSC,chr15,48000000,48999999,4
TCGA-18-3409,TCGA-LUSC,chr15,49000000,49999999,2
TCGA-18-3409,TCGA-LUSC,chr15,50000000,50999999,1
TCGA-18-3409,TCGA-LUSC,chr15,51000000,51999999,1
TCGA-18-3409,TCGA-LUSC,chr15,52000000,52999999,2
TCGA-18-3409,TCGA-LUSC,chr15,54000000,54999999,5
TCGA-18-3409,TCGA-LUSC,chr15,57000000,57999999,1
TCGA-18-3409,TCGA-LUSC,chr15,59000000,59999999,2
TCGA-18-3409,TCGA-LUSC,chr15,61000000,61999999,3
TCGA-18-3409,TCGA-LUSC,chr15,62000000,62999999,2
TCGA-18-3409,TCGA-LUSC,chr15,64000000,64999999,4
TCGA-18-3409,TCGA-LUSC,chr15,65000000,65999999,4
TCGA-18-3409,TCGA-LUSC,chr15,66000000,66999999,2
TCGA-18-3409,TCGA-LUSC,chr15,69000000,69999999,1
TCGA-18-3409,TCGA-LUSC,chr15,72000000,72999999,2
TCGA-18-3409,TCGA-LUSC,chr15,73000000,73999999,1
TCGA-18-3409,TCGA-LUSC,chr15,74000000,74999999,7
TCGA-18-3409,TCGA-LUSC,chr15,75000000,75999999,1
TCGA-18-3409,TCGA-LUSC,chr15,76000000,76999999,1
TCGA-18-3409,TCGA-LUSC,chr15,77000000,77999999,1
TCGA-18-3409,TCGA-LUSC,chr15,78000000,78999999,5
TCGA-18-3409,TCGA-LUSC,chr15,79000000,79999999,1
TCGA-18-3409,TCGA-LUSC,chr15,80000000,80999999,1
TCGA-18-3409,TCGA-LUSC,chr15,84000000,84999999,1
TCGA-18-3409,TCGA-LUSC,chr15,85000000,85999999,1
TCGA-18-3409,TCGA-LUSC,chr15,86000000,86999999,1
TCGA-18-3409,TCGA-LUSC,chr15,88000000,88999999,1
TCGA-18-3409,TCGA-LUSC,chr15,89000000,89999999,4
TCGA-18-3409,TCGA-LUSC,chr15,90000000,90999999,6
TCGA-18-3409,TCGA-LUSC,chr15,96000000,96999999,2
TCGA-18-3409,TCGA-LUSC,chr15,97000000,97999999,1
TCGA-18-3409,TCGA-LUSC,chr15,99000000,99999999,2
TCGA-18-3409,TCGA-LUSC,chr15,100000000,100999999,5
TCGA-18-3409,TCGA-LUSC,chr15,101000000,101999999,6
TCGA-18-3409,TCGA-LUSC,chr16,0,999999,1
TCGA-18-3409,TCGA-LUSC,chr16,1000000,1999999,2
TCGA-18-3409,TCGA-LUSC,chr16,2000000,2999999,4
TCGA-18-3409,TCGA-LUSC,chr16,3000000,3999999,7
TCGA-18-3409,TCGA-LUSC,chr16,4000000,4999999,2
TCGA-18-3409,TCGA-LUSC,chr16,5000000,5999999,1
TCGA-18-3409,TCGA-LUSC,chr16,9000000,9999999,2
TCGA-18-3409,TCGA-LUSC,chr16,10000000,10999999,3
TCGA-18-3409,TCGA-LUSC,chr16,11000000,11999999,2
TCGA-18-3409,TCGA-LUSC,chr16,15000000,15999999,1
TCGA-18-3409,TCGA-LUSC,chr16,16000000,16999999,1
TCGA-18-3409,TCGA-LUSC,chr16,17000000,17999999,1
TCGA-18-3409,TCGA-LUSC,chr16,18000000,18999999,3
TCGA-18-3409,TCGA-LUSC,chr16,19000000,19999999,3
TCGA-18-3409,TCGA-LUSC,chr16,20000000,20999999,7
TCGA-18-3409,TCGA-LUSC,chr16,21000000,21999999,2
TCGA-18-3409,TCGA-LUSC,chr16,23000000,23999999,1
TCGA-18-3409,TCGA-LUSC,chr16,24000000,24999999,3
TCGA-18-3409,TCGA-LUSC,chr16,27000000,27999999,3
TCGA-18-3409,TCGA-LUSC,chr16,28000000,28999999,1
TCGA-18-3409,TCGA-LUSC,chr16,29000000,29999999,4
TCGA-18-3409,TCGA-LUSC,chr16,30000000,30999999,7
TCGA-18-3409,TCGA-LUSC,chr16,31000000,31999999,3
TCGA-18-3409,TCGA-LUSC,chr16,46000000,46999999,1
TCGA-18-3409,TCGA-LUSC,chr16,47000000,47999999,1
TCGA-18-3409,TCGA-LUSC,chr16,48000000,48999999,1
TCGA-18-3409,TCGA-LUSC,chr16,49000000,49999999,2
TCGA-18-3409,TCGA-LUSC,chr16,50000000,50999999,4
TCGA-18-3409,TCGA-LUSC,chr16,51000000,51999999,3
TCGA-18-3409,TCGA-LUSC,chr16,52000000,52999999,1
TCGA-18-3409,TCGA-LUSC,chr16,53000000,53999999,1
TCGA-18-3409,TCGA-LUSC,chr16,55000000,55999999,2
TCGA-18-3409,TCGA-LUSC,chr16,56000000,56999999,3
TCGA-18-3409,TCGA-LUSC,chr16,57000000,57999999,2
TCGA-18-3409,TCGA-LUSC,chr16,58000000,58999999,2
TCGA-18-3409,TCGA-LUSC,chr16,61000000,61999999,2
TCGA-18-3409,TCGA-LUSC,chr16,64000000,64999999,1
TCGA-18-3409,TCGA-LUSC,chr16,66000000,66999999,2
TCGA-18-3409,TCGA-LUSC,chr16,67000000,67999999,4
TCGA-18-3409,TCGA-LUSC,chr16,68000000,68999999,3
TCGA-18-3409,TCGA-LUSC,chr16,69000000,69999999,1
TCGA-18-3409,TCGA-LUSC,chr16,70000000,70999999,5
TCGA-18-3409,TCGA-LUSC,chr16,71000000,71999999,5
TCGA-18-3409,TCGA-LUSC,chr16,72000000,72999999,3
TCGA-18-3409,TCGA-LUSC,chr16,76000000,76999999,3
TCGA-18-3409,TCGA-LUSC,chr16,81000000,81999999,7
TCGA-18-3409,TCGA-LUSC,chr16,84000000,84999999,4
TCGA-18-3409,TCGA-LUSC,chr16,85000000,85999999,2
TCGA-18-3409,TCGA-LUSC,chr16,88000000,88999999,1
TCGA-18-3409,TCGA-LUSC,chr16,89000000,89999999,7
TCGA-18-3409,TCGA-LUSC,chr16,90000000,90999999,1
TCGA-18-3409,TCGA-LUSC,chr17,1000000,1999999,4
TCGA-18-3409,TCGA-LUSC,chr17,3000000,3999999,4
TCGA-18-3409,TCGA-LUSC,chr17,4000000,4999999,6
TCGA-18-3409,TCGA-LUSC,chr17,5000000,5999999,2
TCGA-18-3409,TCGA-LUSC,chr17,6000000,6999999,1
TCGA-18-3409,TCGA-LUSC,chr17,7000000,7999999,7
TCGA-18-3409,TCGA-LUSC,chr17,8000000,8999999,6
TCGA-18-3409,TCGA-LUSC,chr17,9000000,9999999,1
TCGA-18-3409,TCGA-LUSC,chr17,10000000,10999999,14
TCGA-18-3409,TCGA-LUSC,chr17,11000000,11999999,4
TCGA-18-3409,TCGA-LUSC,chr17,12000000,12999999,1
TCGA-18-3409,TCGA-LUSC,chr17,16000000,16999999,1
TCGA-18-3409,TCGA-LUSC,chr17,18000000,18999999,4
TCGA-18-3409,TCGA-LUSC,chr17,21000000,21999999,1
TCGA-18-3409,TCGA-LUSC,chr17,27000000,27999999,1
TCGA-18-3409,TCGA-LUSC,chr17,28000000,28999999,5
TCGA-18-3409,TCGA-LUSC,chr17,29000000,29999999,3
TCGA-18-3409,TCGA-LUSC,chr17,31000000,31999999,1
TCGA-18-3409,TCGA-LUSC,chr17,32000000,32999999,1
TCGA-18-3409,TCGA-LUSC,chr17,33000000,33999999,1
TCGA-18-3409,TCGA-LUSC,chr17,34000000,34999999,1
TCGA-18-3409,TCGA-LUSC,chr17,35000000,35999999,4
TCGA-18-3409,TCGA-LUSC,chr17,39000000,39999999,1
TCGA-18-3409,TCGA-LUSC,chr17,40000000,40999999,4
TCGA-18-3409,TCGA-LUSC,chr17,41000000,41999999,3
TCGA-18-3409,TCGA-LUSC,chr17,42000000,42999999,4
TCGA-18-3409,TCGA-LUSC,chr17,43000000,43999999,2
TCGA-18-3409,TCGA-LUSC,chr17,44000000,44999999,3
TCGA-18-3409,TCGA-LUSC,chr17,47000000,47999999,1
TCGA-18-3409,TCGA-LUSC,chr17,48000000,48999999,4
TCGA-18-3409,TCGA-LUSC,chr17,49000000,49999999,1
TCGA-18-3409,TCGA-LUSC,chr17,50000000,50999999,6
TCGA-18-3409,TCGA-LUSC,chr17,56000000,56999999,1
TCGA-18-3409,TCGA-LUSC,chr17,58000000,58999999,6
TCGA-18-3409,TCGA-LUSC,chr17,60000000,60999999,1
TCGA-18-3409,TCGA-LUSC,chr17,61000000,61999999,2
TCGA-18-3409,TCGA-LUSC,chr17,62000000,62999999,2
TCGA-18-3409,TCGA-LUSC,chr17,63000000,63999999,1
TCGA-18-3409,TCGA-LUSC,chr17,64000000,64999999,2
TCGA-18-3409,TCGA-LUSC,chr17,65000000,65999999,2
TCGA-18-3409,TCGA-LUSC,chr17,66000000,66999999,1
TCGA-18-3409,TCGA-LUSC,chr17,67000000,67999999,1
TCGA-18-3409,TCGA-LUSC,chr17,68000000,68999999,1
TCGA-18-3409,TCGA-LUSC,chr17,69000000,69999999,2
TCGA-18-3409,TCGA-LUSC,chr17,73000000,73999999,1
TCGA-18-3409,TCGA-LUSC,chr17,74000000,74999999,9
TCGA-18-3409,TCGA-LUSC,chr17,75000000,75999999,1
TCGA-18-3409,TCGA-LUSC,chr17,76000000,76999999,3
TCGA-18-3409,TCGA-LUSC,chr17,78000000,78999999,5
TCGA-18-3409,TCGA-LUSC,chr17,79000000,79999999,1
TCGA-18-3409,TCGA-LUSC,chr17,80000000,80999999,2
TCGA-18-3409,TCGA-LUSC,chr17,81000000,81999999,3
TCGA-18-3409,TCGA-LUSC,chr17,82000000,82999999,4
TCGA-18-3409,TCGA-LUSC,chr18,0,999999,1
TCGA-18-3409,TCGA-LUSC,chr18,2000000,2999999,1
TCGA-18-3409,TCGA-LUSC,chr18,3000000,3999999,2
TCGA-18-3409,TCGA-LUSC,chr18,6000000,6999999,2
TCGA-18-3409,TCGA-LUSC,chr18,7000000,7999999,1
TCGA-18-3409,TCGA-LUSC,chr18,8000000,8999999,2
TCGA-18-3409,TCGA-LUSC,chr18,9000000,9999999,2
TCGA-18-3409,TCGA-LUSC,chr18,10000000,10999999,1
TCGA-18-3409,TCGA-LUSC,chr18,12000000,12999999,2
TCGA-18-3409,TCGA-LUSC,chr18,13000000,13999999,3
TCGA-18-3409,TCGA-LUSC,chr18,20000000,20999999,1
TCGA-18-3409,TCGA-LUSC,chr18,22000000,22999999,2
TCGA-18-3409,TCGA-LUSC,chr18,24000000,24999999,2
TCGA-18-3409,TCGA-LUSC,chr18,25000000,25999999,3
TCGA-18-3409,TCGA-LUSC,chr18,26000000,26999999,1
TCGA-18-3409,TCGA-LUSC,chr18,27000000,27999999,1
TCGA-18-3409,TCGA-LUSC,chr18,31000000,31999999,3
TCGA-18-3409,TCGA-LUSC,chr18,32000000,32999999,2
TCGA-18-3409,TCGA-LUSC,chr18,33000000,33999999,2
TCGA-18-3409,TCGA-LUSC,chr18,43000000,43999999,3
TCGA-18-3409,TCGA-LUSC,chr18,46000000,46999999,1
TCGA-18-3409,TCGA-LUSC,chr18,49000000,49999999,1
TCGA-18-3409,TCGA-LUSC,chr18,50000000,50999999,1
TCGA-18-3409,TCGA-LUSC,chr18,52000000,52999999,1
TCGA-18-3409,TCGA-LUSC,chr18,54000000,54999999,1
TCGA-18-3409,TCGA-LUSC,chr18,56000000,56999999,1
TCGA-18-3409,TCGA-LUSC,chr18,57000000,57999999,2
TCGA-18-3409,TCGA-LUSC,chr18,58000000,58999999,2
TCGA-18-3409,TCGA-LUSC,chr18,60000000,60999999,1
TCGA-18-3409,TCGA-LUSC,chr18,62000000,62999999,1
TCGA-18-3409,TCGA-LUSC,chr18,63000000,63999999,3
TCGA-18-3409,TCGA-LUSC,chr18,65000000,65999999,3
TCGA-18-3409,TCGA-LUSC,chr18,66000000,66999999,1
TCGA-18-3409,TCGA-LUSC,chr18,69000000,69999999,1
TCGA-18-3409,TCGA-LUSC,chr18,70000000,70999999,1
TCGA-18-3409,TCGA-LUSC,chr18,72000000,72999999,2
TCGA-18-3409,TCGA-LUSC,chr18,76000000,76999999,1
TCGA-18-3409,TCGA-LUSC,chr18,78000000,78999999,1
TCGA-18-3409,TCGA-LUSC,chr18,79000000,79999999,2
TCGA-18-3409,TCGA-LUSC,chr18,80000000,80999999,1
TCGA-18-3409,TCGA-LUSC,chr19,0,999999,1
TCGA-18-3409,TCGA-LUSC,chr19,1000000,1999999,1
TCGA-18-3409,TCGA-LUSC,chr19,2000000,2999999,6
TCGA-18-3409,TCGA-LUSC,chr19,3000000,3999999,1
TCGA-18-3409,TCGA-LUSC,chr19,4000000,4999999,3
TCGA-18-3409,TCGA-LUSC,chr19,5000000,5999999,3
TCGA-18-3409,TCGA-LUSC,chr19,6000000,6999999,6
TCGA-18-3409,TCGA-LUSC,chr19,7000000,7999999,7
TCGA-18-3409,TCGA-LUSC,chr19,8000000,8999999,22
TCGA-18-3409,TCGA-LUSC,chr19,9000000,9999999,5
TCGA-18-3409,TCGA-LUSC,chr19,10000000,10999999,7
TCGA-18-3409,TCGA-LUSC,chr19,11000000,11999999,9
TCGA-18-3409,TCGA-LUSC,chr19,12000000,12999999,2
TCGA-18-3409,TCGA-LUSC,chr19,13000000,13999999,1
TCGA-18-3409,TCGA-LUSC,chr19,14000000,14999999,5
TCGA-18-3409,TCGA-LUSC,chr19,15000000,15999999,8
TCGA-18-3409,TCGA-LUSC,chr19,16000000,16999999,5
